Order_ID,Product_Name,Category,Order_Quantity,Weight_kg,Shipping_Cost,Region,Country,City,Shipping_Mode,Warehouse,Carrier,Order_Date,Ship_Date,Expected_Delivery_Date,Actual_Delivery_Date,Penalty_Cost,Extra_Logistics_Cost,Warehouse_Processing_Time,Warehouse_Delay_Flag,Warehouse_Efficiency_Score,Inventory_Availability,Carrier_Rating,Transit_Time,Distance_KM,Route_Type,Shipping_Priority,Order_Priority,Customer_Type,SLA_Commitment_Days,Order_Year,Order_Month,Order_Week,Day_of_Week,Season,Delay_Reason,Risk_Level,Disruption_Flag,Weather_Impact_Flag,Customer_Satisfaction_Score,Return_Flag,Complaint_Flag
ORD104576,Phone,Electronics,8,7,72.42,Europe,Germany,Chennai,Road,WH3,UPS,12/27/2023,12/31/2023,1/3/2024,1/11/2024,16,7.74,2,1,80.83,Out of Stock,4,11,2316,International,Low,Medium,Regular,8,2023,12,52,Wednesday,Peak,Carrier,High,1,1,3.36,0,1
ORD104577,Tablet,Accessories,3,4.81,18.28,Asia,USA,Berlin,Sea,WH1,FedEx,1/27/2023,1/28/2023,2/6/2023,1/31/2023,0,15.87,2,0,87.68,In Stock,4,3,4083,Domestic,Low,Medium,Regular,8,2023,1,4,Friday,Peak,Customs,Low,1,0,4.76,1,1
ORD104578,Camera,Accessories,8,3.86,54.2,Europe,USA,New York,Air,WH2,FedEx,8/28/2023,8/29/2023,9/2/2023,9/8/2023,12,19.37,3,1,99.62,In Stock,2,10,1306,International,Low,High,Premium,8,2023,8,35,Monday,Off-season,Customs,Low,1,1,3.44,1,0
ORD104579,Tablet,Accessories,1,6.34,78.75,Europe,USA,Berlin,Sea,WH1,FedEx,8/20/2023,8/22/2023,8/31/2023,9/2/2023,4,12.63,2,0,96.24,Out of Stock,2,11,439,International,Low,High,Premium,7,2023,8,33,Sunday,Off-season,Customs,Medium,0,1,1.76,0,0
ORD104580,Phone,Electronics,4,5.59,37.83,North America,India,New York,Road,WH1,UPS,9/3/2023,9/5/2023,9/10/2023,9/9/2023,0,19.78,2,0,99.44,Out of Stock,3,4,902,Domestic,High,Medium,Premium,7,2023,9,35,Sunday,Off-season,Carrier,High,0,1,2.89,0,1
ORD104581,Tablet,Electronics,5,2.71,22.75,Asia,India,Berlin,Air,WH1,UPS,5/9/2023,5/12/2023,5/17/2023,5/16/2023,0,16.35,2,1,76.13,In Stock,5,4,1401,Domestic,Medium,Medium,Regular,8,2023,5,19,Tuesday,Peak,Warehouse,Medium,1,0,3.74,0,1
ORD104582,Camera,Electronics,6,3.69,65.75,Asia,Germany,New York,Air,WH1,FedEx,4/13/2023,4/16/2023,4/25/2023,4/25/2023,0,19.84,4,0,98.18,Out of Stock,2,9,1011,International,Low,High,Premium,8,2023,4,15,Thursday,Off-season,Customs,Low,1,0,4.46,1,0
ORD104583,Camera,Electronics,5,0.83,66.19,Asia,India,Chennai,Road,WH3,DHL,9/19/2023,9/23/2023,9/30/2023,10/3/2023,6,17.15,2,1,71.01,Out of Stock,1,10,3827,Domestic,Low,High,Regular,4,2023,9,38,Tuesday,Off-season,Customs,Medium,0,1,1.61,1,1
ORD104584,Laptop,Electronics,5,2.34,24.41,Asia,Germany,Berlin,Sea,WH3,UPS,11/7/2023,11/10/2023,11/13/2023,11/16/2023,6,13.22,3,0,82.64,In Stock,2,6,2148,International,High,Low,Premium,4,2023,11,45,Tuesday,Off-season,Weather,Low,0,0,2.89,0,1
ORD104585,Headphones,Accessories,5,3.69,11.59,Europe,USA,Berlin,Air,WH2,FedEx,8/11/2023,8/13/2023,8/22/2023,8/21/2023,0,7.12,2,1,78.31,Out of Stock,1,8,219,International,High,Medium,Regular,5,2023,8,32,Friday,Peak,Carrier,Medium,1,1,1.98,0,1
ORD104586,Laptop,Electronics,9,9.74,20.81,North America,Germany,New York,Air,WH2,FedEx,10/16/2023,10/17/2023,10/20/2023,10/28/2023,16,9.3,1,1,89.45,In Stock,3,11,870,Domestic,Low,Medium,Regular,3,2023,10,42,Monday,Off-season,Carrier,High,1,0,1.69,1,0
ORD104587,Camera,Electronics,3,5.51,31.18,Europe,USA,Berlin,Road,WH1,DHL,7/10/2023,7/12/2023,7/17/2023,7/21/2023,8,14.07,2,0,73.1,In Stock,3,9,1819,International,High,High,Premium,7,2023,7,28,Monday,Off-season,Warehouse,High,1,1,1.79,0,1
ORD104588,Phone,Accessories,2,7.16,8.45,Europe,USA,Berlin,Road,WH2,DHL,8/7/2023,8/11/2023,8/20/2023,8/13/2023,0,1.41,4,1,84.88,In Stock,1,2,3213,International,High,Low,Regular,6,2023,8,32,Monday,Peak,Carrier,High,0,1,1.44,1,0
ORD104589,Phone,Electronics,2,6.9,92.66,Europe,India,Berlin,Sea,WH1,FedEx,7/21/2023,7/24/2023,7/29/2023,8/2/2023,8,7.77,2,0,93.99,Out of Stock,5,9,1076,Domestic,Medium,Low,Premium,4,2023,7,29,Friday,Off-season,Warehouse,Medium,0,0,3.38,1,0
ORD104590,Laptop,Electronics,8,9.82,26.9,Asia,India,New York,Sea,WH2,DHL,7/7/2023,7/8/2023,7/14/2023,7/13/2023,0,19.57,2,1,78.04,Out of Stock,4,5,96,Domestic,Medium,Low,Premium,7,2023,7,27,Friday,Peak,Carrier,Medium,1,1,1.76,0,1
ORD104591,Camera,Electronics,5,5.78,75.2,Europe,USA,New York,Sea,WH3,DHL,5/5/2023,5/8/2023,5/15/2023,5/10/2023,0,4.36,1,0,93.35,In Stock,3,2,2604,Domestic,High,Low,Premium,5,2023,5,18,Friday,Off-season,Warehouse,High,0,0,1.13,0,1
ORD104592,Phone,Accessories,5,6.06,44.39,Asia,USA,New York,Air,WH2,FedEx,1/3/2023,1/6/2023,1/15/2023,1/14/2023,0,17.8,3,1,73.3,In Stock,4,8,3874,International,High,High,Regular,5,2023,1,1,Tuesday,Off-season,Carrier,Medium,0,1,2.73,1,0
ORD104593,Camera,Accessories,6,3.35,52.69,Asia,Germany,Chennai,Air,WH1,FedEx,12/28/2023,12/30/2023,1/4/2024,1/3/2024,0,16.75,1,1,98.71,Out of Stock,2,4,3795,International,Medium,High,Premium,5,2023,12,52,Thursday,Off-season,Weather,High,0,0,2.04,1,0
ORD104594,Phone,Electronics,9,6.45,56.01,Asia,Germany,Chennai,Road,WH2,UPS,10/14/2023,10/18/2023,10/25/2023,10/27/2023,4,17.68,3,0,93.45,In Stock,3,9,1793,International,High,High,Regular,9,2023,10,41,Saturday,Off-season,Customs,Medium,1,1,4.9,1,1
ORD104595,Camera,Electronics,7,7.7,78.42,Asia,India,Berlin,Road,WH2,FedEx,9/19/2023,9/23/2023,9/26/2023,9/25/2023,0,1.52,3,0,90.41,Out of Stock,4,2,2783,International,Medium,Low,Regular,6,2023,9,38,Tuesday,Off-season,Customs,High,1,0,4.92,1,1
ORD104596,Tablet,Electronics,5,1.48,79.85,Europe,USA,Berlin,Road,WH2,UPS,8/10/2023,8/14/2023,8/21/2023,8/22/2023,2,11.63,1,0,81.13,In Stock,5,8,565,Domestic,Medium,Low,Premium,5,2023,8,32,Thursday,Off-season,Customs,Medium,1,1,2.18,0,0
ORD104597,Camera,Accessories,5,5.06,18.42,Europe,India,New York,Sea,WH1,DHL,12/16/2023,12/20/2023,12/25/2023,12/25/2023,0,14.4,3,1,97.01,In Stock,4,5,2820,Domestic,Medium,High,Regular,3,2023,12,50,Saturday,Peak,Weather,Medium,1,1,1.91,0,1
ORD104598,Camera,Accessories,9,4.51,33.82,Asia,Germany,Chennai,Air,WH2,UPS,7/28/2023,8/1/2023,8/9/2023,8/8/2023,0,16.2,2,0,97.67,Out of Stock,5,7,2163,International,Medium,Medium,Premium,6,2023,7,30,Friday,Off-season,Customs,Medium,0,0,1.93,0,0
ORD104599,Laptop,Electronics,9,1.58,59.44,North America,India,Berlin,Air,WH3,UPS,6/4/2023,6/5/2023,6/10/2023,6/16/2023,12,10.76,3,1,99.35,Out of Stock,3,11,1987,Domestic,Low,Medium,Regular,4,2023,6,22,Sunday,Peak,Warehouse,Low,1,1,3.42,1,0
ORD104600,Tablet,Electronics,2,3.74,36.39,Asia,USA,Berlin,Road,WH2,UPS,5/25/2023,5/29/2023,6/6/2023,6/1/2023,0,15.28,3,0,81.18,In Stock,5,3,2577,Domestic,High,Low,Regular,3,2023,5,21,Thursday,Peak,Customs,Medium,1,0,4.68,0,1
ORD104601,Headphones,Electronics,7,5.58,17.62,Europe,USA,Chennai,Sea,WH1,FedEx,7/26/2023,7/29/2023,8/4/2023,8/6/2023,4,19.87,1,0,85.03,In Stock,4,8,2182,Domestic,Medium,High,Premium,9,2023,7,30,Wednesday,Off-season,Customs,High,1,0,1.48,0,1
ORD104602,Laptop,Electronics,1,6.67,43.8,Asia,USA,Chennai,Air,WH1,FedEx,4/10/2023,4/11/2023,4/16/2023,4/15/2023,0,18.35,1,0,92.17,In Stock,2,4,4759,International,Low,Medium,Premium,4,2023,4,15,Monday,Off-season,Warehouse,Medium,0,1,3.47,1,1
ORD104603,Headphones,Accessories,4,3.24,25.75,Europe,USA,Berlin,Sea,WH3,FedEx,4/17/2023,4/18/2023,4/21/2023,4/28/2023,14,19.41,4,0,83.47,Out of Stock,1,10,3387,Domestic,Low,High,Regular,3,2023,4,16,Monday,Peak,Weather,Medium,1,1,2.73,1,0
ORD104604,Phone,Accessories,2,5.02,18.63,Europe,USA,Chennai,Sea,WH2,UPS,1/23/2023,1/26/2023,2/3/2023,1/31/2023,0,11.86,3,0,98.67,Out of Stock,2,5,4179,International,Low,High,Regular,8,2023,1,4,Monday,Off-season,Customs,High,1,0,3.25,0,1
ORD104605,Headphones,Electronics,9,7.47,33.88,North America,Germany,Berlin,Sea,WH1,FedEx,4/29/2023,5/2/2023,5/7/2023,5/5/2023,0,14.29,1,0,83.2,Out of Stock,1,3,4824,Domestic,Low,High,Regular,7,2023,4,17,Saturday,Peak,Warehouse,Low,0,0,1.71,0,0
ORD104606,Camera,Accessories,6,4.51,33.47,Europe,India,New York,Sea,WH2,FedEx,11/24/2023,11/27/2023,11/30/2023,12/7/2023,14,11.76,4,1,99.96,Out of Stock,1,10,429,Domestic,High,Medium,Regular,7,2023,11,47,Friday,Peak,Customs,Low,1,1,4.28,0,1
ORD104607,Headphones,Accessories,4,9.44,14.23,Asia,India,New York,Air,WH1,UPS,3/9/2023,3/12/2023,3/18/2023,3/14/2023,0,15.68,1,1,77.17,In Stock,1,2,226,International,Medium,High,Premium,6,2023,3,10,Thursday,Off-season,Customs,Medium,1,1,2.54,1,0
ORD104608,Laptop,Electronics,3,0.79,60.49,Europe,India,New York,Sea,WH2,DHL,5/29/2023,5/30/2023,6/5/2023,6/3/2023,0,12.64,3,1,94.91,In Stock,4,4,2100,International,Low,Low,Regular,4,2023,5,22,Monday,Peak,Warehouse,Medium,1,0,3.87,1,1
ORD104609,Laptop,Electronics,4,2.97,34.86,Asia,Germany,New York,Road,WH3,DHL,1/22/2023,1/25/2023,2/2/2023,2/1/2023,0,7.86,1,1,80.85,In Stock,3,7,4736,International,High,Medium,Premium,5,2023,1,3,Sunday,Peak,Weather,Low,1,1,1.04,1,0
ORD104610,Headphones,Electronics,2,1.77,21.46,North America,Germany,Chennai,Road,WH3,FedEx,2/25/2023,2/28/2023,3/7/2023,3/6/2023,0,4.08,2,0,74.18,In Stock,4,6,3650,International,Medium,High,Premium,4,2023,2,8,Saturday,Peak,Warehouse,Low,0,0,3.19,1,1
ORD104611,Laptop,Electronics,5,5.64,82.77,North America,India,Chennai,Air,WH3,UPS,1/11/2023,1/14/2023,1/21/2023,1/19/2023,0,10.9,2,1,78.2,In Stock,1,5,1272,International,Medium,High,Regular,6,2023,1,2,Wednesday,Off-season,Weather,Medium,0,0,1.65,0,1
ORD104612,Laptop,Accessories,9,2.19,5.24,Europe,India,Berlin,Sea,WH2,UPS,6/3/2023,6/5/2023,6/8/2023,6/7/2023,0,3.62,4,1,87.02,Out of Stock,1,2,765,Domestic,Medium,Low,Premium,8,2023,6,22,Saturday,Off-season,Carrier,High,1,1,3.66,0,0
ORD104613,Headphones,Electronics,6,7.55,48.16,North America,Germany,Chennai,Air,WH1,UPS,10/18/2023,10/21/2023,10/26/2023,10/29/2023,6,19.34,3,1,79.38,Out of Stock,3,8,563,Domestic,Low,Low,Regular,8,2023,10,42,Wednesday,Peak,Weather,Medium,1,0,4.9,1,0
ORD104614,Tablet,Electronics,2,9.22,46.32,Europe,India,Chennai,Sea,WH3,UPS,11/11/2023,11/15/2023,11/18/2023,11/21/2023,6,8.92,3,1,80.26,In Stock,4,6,1540,International,Medium,Low,Premium,9,2023,11,45,Saturday,Peak,Warehouse,High,0,0,3.48,0,1
ORD104615,Tablet,Electronics,6,2.47,68.76,North America,India,New York,Road,WH3,UPS,10/21/2023,10/22/2023,10/27/2023,11/1/2023,10,4.96,2,0,82.66,In Stock,2,10,2510,Domestic,High,Low,Regular,8,2023,10,42,Saturday,Peak,Customs,Low,0,1,4.78,1,0
ORD104616,Phone,Electronics,9,9.11,41.99,Europe,USA,Chennai,Air,WH1,DHL,5/19/2023,5/20/2023,5/28/2023,5/29/2023,2,18.6,3,0,94.19,Out of Stock,5,9,3378,Domestic,Low,High,Premium,8,2023,5,20,Friday,Off-season,Warehouse,High,1,1,3.53,0,0
ORD104617,Laptop,Accessories,4,6.5,53.71,Europe,Germany,Chennai,Air,WH2,DHL,9/4/2023,9/7/2023,9/13/2023,9/18/2023,10,6.62,2,0,86.92,In Stock,2,11,2888,Domestic,High,High,Regular,8,2023,9,36,Monday,Peak,Customs,Medium,0,1,2.72,0,0
ORD104618,Headphones,Electronics,1,2.36,91.3,Asia,India,Chennai,Road,WH2,FedEx,6/8/2023,6/12/2023,6/20/2023,6/15/2023,0,17.5,3,1,77.9,In Stock,3,3,2523,International,Medium,Medium,Regular,4,2023,6,23,Thursday,Peak,Weather,Low,1,0,3.22,0,1
ORD104619,Laptop,Electronics,2,7.5,20.99,Europe,Germany,New York,Air,WH1,FedEx,10/16/2023,10/18/2023,10/25/2023,10/22/2023,0,11.98,2,0,93.22,Out of Stock,1,4,853,International,Medium,High,Premium,6,2023,10,42,Monday,Off-season,Carrier,High,1,0,1.56,1,1
ORD104620,Camera,Accessories,5,1.36,15.02,Asia,India,Chennai,Road,WH2,FedEx,10/6/2023,10/10/2023,10/17/2023,10/17/2023,0,13.9,3,0,75.67,In Stock,2,7,1245,International,Medium,High,Regular,7,2023,10,40,Friday,Peak,Customs,Medium,1,1,1.33,1,1
ORD104621,Laptop,Electronics,7,7.08,75.94,Europe,India,Chennai,Sea,WH1,DHL,8/12/2023,8/16/2023,8/22/2023,8/20/2023,0,13.24,2,1,91.89,In Stock,5,4,4307,International,Medium,Low,Regular,3,2023,8,32,Saturday,Off-season,Carrier,Low,0,0,4.13,0,0
ORD104622,Laptop,Electronics,8,8.68,75.58,Europe,USA,Chennai,Sea,WH3,UPS,10/21/2023,10/25/2023,10/30/2023,10/27/2023,0,3.58,4,1,99.97,In Stock,3,2,2459,International,Medium,Medium,Regular,4,2023,10,42,Saturday,Peak,Carrier,High,1,0,2.78,1,1
ORD104623,Tablet,Electronics,3,9.53,92.37,Europe,Germany,Berlin,Sea,WH1,UPS,9/5/2023,9/8/2023,9/13/2023,9/12/2023,0,10.59,4,0,82.81,Out of Stock,4,4,4046,International,Medium,Medium,Premium,3,2023,9,36,Tuesday,Peak,Warehouse,Medium,0,1,3.54,0,0
ORD104624,Headphones,Accessories,9,1.02,98.4,North America,USA,Berlin,Sea,WH3,FedEx,2/24/2023,2/26/2023,3/6/2023,2/28/2023,0,6.51,1,0,76.8,In Stock,1,2,3586,Domestic,Medium,High,Regular,7,2023,2,8,Friday,Off-season,Warehouse,Medium,0,0,1.28,0,0
ORD104625,Laptop,Electronics,2,1.09,41.52,North America,USA,Chennai,Road,WH2,DHL,10/19/2023,10/21/2023,10/24/2023,10/28/2023,8,8.79,3,0,92.02,Out of Stock,4,7,3230,International,High,Low,Premium,9,2023,10,42,Thursday,Off-season,Carrier,High,1,1,2.92,0,0
ORD104626,Tablet,Electronics,4,9.34,40.86,Europe,India,New York,Road,WH1,DHL,1/7/2023,1/11/2023,1/18/2023,1/15/2023,0,9.88,2,1,97.16,In Stock,5,4,994,Domestic,Medium,Medium,Premium,6,2023,1,1,Saturday,Peak,Carrier,Low,0,1,1.94,0,0
ORD104627,Phone,Electronics,4,8,90.94,North America,Germany,Chennai,Air,WH1,UPS,4/11/2023,4/12/2023,4/16/2023,4/20/2023,8,5.75,3,1,87.74,Out of Stock,4,8,159,Domestic,Medium,Low,Premium,7,2023,4,15,Tuesday,Peak,Warehouse,High,0,1,1.66,0,1
ORD104628,Tablet,Accessories,6,7.86,86.77,Europe,India,Chennai,Sea,WH3,FedEx,1/2/2023,1/3/2023,1/6/2023,1/10/2023,8,13.88,2,0,71.92,Out of Stock,3,7,4759,Domestic,High,High,Regular,9,2023,1,1,Monday,Off-season,Customs,Medium,0,1,4.14,1,1
ORD104629,Tablet,Electronics,6,7.55,40.67,Asia,Germany,Berlin,Air,WH2,FedEx,5/14/2023,5/16/2023,5/25/2023,5/21/2023,0,7.57,1,0,81.58,In Stock,2,5,3812,Domestic,Medium,High,Premium,7,2023,5,19,Sunday,Peak,Carrier,Low,1,1,2.09,1,0
ORD104630,Tablet,Electronics,3,7.31,12.25,Asia,USA,New York,Sea,WH1,FedEx,1/17/2023,1/18/2023,1/22/2023,1/21/2023,0,11.99,1,0,73.2,Out of Stock,2,3,3022,International,Medium,Low,Regular,3,2023,1,3,Tuesday,Off-season,Weather,Medium,0,0,3.89,1,1
ORD104631,Laptop,Electronics,9,6.33,60.22,Europe,USA,New York,Sea,WH1,UPS,11/19/2023,11/20/2023,11/27/2023,11/22/2023,0,17.19,2,1,74.95,In Stock,3,2,2391,Domestic,Medium,High,Regular,9,2023,11,46,Sunday,Peak,Carrier,Low,1,1,3.99,0,0
ORD104632,Laptop,Accessories,5,8.22,30.53,Asia,Germany,New York,Sea,WH2,FedEx,9/18/2023,9/21/2023,9/24/2023,10/1/2023,14,5.36,2,0,85.05,In Stock,2,10,4054,Domestic,Medium,High,Premium,9,2023,9,38,Monday,Peak,Weather,Low,0,0,3.36,1,0
ORD104633,Phone,Accessories,2,0.82,91.32,Asia,Germany,New York,Sea,WH1,UPS,3/1/2023,3/3/2023,3/8/2023,3/12/2023,8,5.88,1,1,82.5,In Stock,3,9,2289,Domestic,Medium,Medium,Regular,4,2023,3,9,Wednesday,Peak,Warehouse,High,0,0,4.27,1,1
ORD104634,Camera,Electronics,6,7.53,81.58,North America,India,New York,Road,WH1,UPS,9/10/2023,9/11/2023,9/19/2023,9/19/2023,0,11.5,2,1,70.23,In Stock,5,8,1376,International,Medium,Medium,Premium,9,2023,9,36,Sunday,Off-season,Weather,High,1,0,2.66,0,1
ORD104635,Camera,Electronics,3,6.04,90.59,Asia,USA,Chennai,Sea,WH2,FedEx,5/21/2023,5/25/2023,6/2/2023,5/31/2023,0,14.88,2,0,89.23,In Stock,4,6,2321,International,Medium,Medium,Regular,4,2023,5,20,Sunday,Off-season,Customs,Medium,0,1,1.88,0,1
ORD104636,Camera,Accessories,8,9.12,12.69,Europe,USA,Chennai,Sea,WH2,DHL,6/20/2023,6/23/2023,6/30/2023,7/1/2023,2,14.8,4,1,93.17,In Stock,5,8,2260,Domestic,High,High,Regular,7,2023,6,25,Tuesday,Peak,Carrier,High,0,1,3.2,0,0
ORD104637,Phone,Electronics,3,9.4,87.14,North America,Germany,New York,Sea,WH2,DHL,3/8/2023,3/10/2023,3/15/2023,3/13/2023,0,12.22,2,1,89.68,In Stock,2,3,2118,International,High,Low,Premium,5,2023,3,10,Wednesday,Off-season,Warehouse,Medium,1,0,1.73,1,0
ORD104638,Camera,Accessories,5,2.79,61.34,Europe,Germany,Berlin,Road,WH1,UPS,5/1/2023,5/5/2023,5/13/2023,5/10/2023,0,3.54,1,0,83.82,Out of Stock,3,5,2498,Domestic,Low,Low,Regular,4,2023,5,18,Monday,Off-season,Weather,Low,1,1,4.39,1,0
ORD104639,Camera,Accessories,4,8,25.47,Europe,USA,Chennai,Air,WH3,UPS,3/1/2023,3/4/2023,3/12/2023,3/8/2023,0,17.61,4,0,94.46,Out of Stock,1,4,586,International,Low,High,Premium,8,2023,3,9,Wednesday,Peak,Customs,Low,1,0,2.56,0,1
ORD104640,Tablet,Accessories,4,9.59,33.62,Europe,India,Berlin,Sea,WH1,FedEx,10/8/2023,10/11/2023,10/15/2023,10/17/2023,4,18.22,3,0,82.61,In Stock,4,6,2819,International,Medium,High,Regular,9,2023,10,40,Sunday,Peak,Warehouse,Medium,0,1,2.08,0,0
ORD104641,Laptop,Electronics,2,3.03,48.38,Asia,India,Chennai,Sea,WH1,FedEx,2/6/2023,2/9/2023,2/17/2023,2/13/2023,0,15.6,4,1,84.92,Out of Stock,4,4,1188,Domestic,High,Low,Premium,9,2023,2,6,Monday,Off-season,Customs,High,1,1,2.41,1,0
ORD104642,Laptop,Accessories,8,8.59,64.63,Asia,India,Berlin,Air,WH3,DHL,6/25/2023,6/29/2023,7/7/2023,7/9/2023,4,9.81,2,0,96.1,Out of Stock,1,10,2908,Domestic,High,Medium,Premium,7,2023,6,25,Sunday,Off-season,Warehouse,Medium,1,1,4.06,0,0
ORD104643,Tablet,Accessories,3,6.07,27.11,North America,Germany,New York,Air,WH2,DHL,9/22/2023,9/24/2023,9/28/2023,10/3/2023,10,10.85,4,0,75.72,Out of Stock,3,9,4946,Domestic,High,High,Premium,9,2023,9,38,Friday,Peak,Warehouse,Low,0,0,4.13,1,1
ORD104644,Tablet,Electronics,4,4.25,24.67,Europe,Germany,Chennai,Air,WH2,DHL,10/11/2023,10/14/2023,10/20/2023,10/18/2023,0,2.3,4,0,70.41,Out of Stock,3,4,2591,Domestic,Low,Low,Premium,5,2023,10,41,Wednesday,Peak,Warehouse,High,0,0,1.46,1,0
ORD104645,Tablet,Electronics,6,8.32,89.76,Asia,USA,New York,Air,WH1,UPS,5/8/2023,5/9/2023,5/12/2023,5/13/2023,2,18.69,4,0,77.33,In Stock,4,4,458,Domestic,High,Medium,Premium,8,2023,5,19,Monday,Peak,Warehouse,High,0,0,1.21,1,0
ORD104646,Laptop,Electronics,9,8.77,85.3,Europe,USA,Berlin,Sea,WH2,UPS,10/14/2023,10/15/2023,10/24/2023,10/26/2023,4,17.84,3,0,72.33,In Stock,3,11,2182,International,Medium,Medium,Premium,7,2023,10,41,Saturday,Off-season,Carrier,Medium,1,1,3.49,1,1
ORD104647,Camera,Accessories,4,3.19,77.84,Asia,Germany,New York,Sea,WH1,UPS,9/5/2023,9/9/2023,9/14/2023,9/15/2023,2,17.39,2,1,90.43,Out of Stock,2,6,2793,International,High,Medium,Regular,3,2023,9,36,Tuesday,Peak,Customs,Low,0,0,3.46,1,0
ORD104648,Tablet,Accessories,3,8.05,77.28,Europe,India,Chennai,Sea,WH2,DHL,5/10/2023,5/14/2023,5/22/2023,5/22/2023,0,11.61,1,1,91.84,Out of Stock,1,8,2138,Domestic,Low,High,Premium,7,2023,5,19,Wednesday,Peak,Weather,Low,1,0,1.85,0,1
ORD104649,Phone,Electronics,5,0.97,77.77,Europe,USA,New York,Sea,WH1,UPS,8/20/2023,8/22/2023,8/28/2023,8/25/2023,0,9.92,3,0,96.05,In Stock,5,3,4179,Domestic,Low,Medium,Regular,5,2023,8,33,Sunday,Peak,Warehouse,Medium,1,0,2.72,1,1
ORD104650,Tablet,Accessories,9,4.47,92.79,Europe,Germany,Chennai,Air,WH3,UPS,9/30/2023,10/1/2023,10/7/2023,10/6/2023,0,12.29,3,0,70.02,Out of Stock,3,5,154,International,Low,Medium,Premium,7,2023,9,39,Saturday,Off-season,Carrier,Medium,1,0,3.55,0,1
ORD104651,Headphones,Electronics,1,1.16,85.15,Asia,India,Berlin,Sea,WH3,FedEx,7/10/2023,7/12/2023,7/18/2023,7/22/2023,8,2.78,3,1,99.64,Out of Stock,3,10,4279,Domestic,High,High,Regular,6,2023,7,28,Monday,Off-season,Carrier,High,1,0,3.16,1,1
ORD104652,Tablet,Electronics,5,3.29,41.91,Asia,Germany,Berlin,Sea,WH2,UPS,9/27/2023,9/28/2023,10/3/2023,10/4/2023,2,7.91,1,1,88.72,In Stock,3,6,3765,International,Medium,Medium,Premium,9,2023,9,39,Wednesday,Peak,Carrier,Low,1,0,2.72,1,1
ORD104653,Laptop,Electronics,4,9.53,49.77,Asia,Germany,Chennai,Road,WH3,FedEx,11/22/2023,11/25/2023,12/4/2023,11/29/2023,0,4.65,4,0,80.57,In Stock,5,4,4272,Domestic,Low,Low,Premium,8,2023,11,47,Wednesday,Off-season,Carrier,Medium,0,1,3.36,0,0
ORD104654,Tablet,Electronics,5,7.48,62.43,Asia,India,New York,Sea,WH2,DHL,11/3/2023,11/6/2023,11/13/2023,11/17/2023,8,16.38,2,1,81.8,Out of Stock,3,11,1509,International,Low,Low,Premium,8,2023,11,44,Friday,Off-season,Warehouse,Low,1,1,2.64,0,0
ORD104655,Headphones,Electronics,7,7.68,50.18,North America,USA,New York,Air,WH1,UPS,3/29/2023,4/2/2023,4/9/2023,4/4/2023,0,4.65,4,1,84.89,Out of Stock,4,2,4556,International,Medium,Medium,Regular,3,2023,3,13,Wednesday,Peak,Carrier,Low,0,0,2.04,0,1
ORD104656,Phone,Accessories,7,1.78,33.21,Europe,India,New York,Air,WH2,FedEx,10/7/2023,10/9/2023,10/16/2023,10/11/2023,0,19.85,1,1,98.91,In Stock,2,2,1555,International,Medium,Medium,Regular,6,2023,10,40,Saturday,Off-season,Warehouse,Low,1,1,3.92,1,1
ORD104657,Camera,Accessories,7,6,86.81,Asia,Germany,Chennai,Road,WH1,DHL,5/7/2023,5/9/2023,5/13/2023,5/20/2023,14,14.96,3,1,72.6,In Stock,3,11,4766,Domestic,Low,High,Premium,4,2023,5,18,Sunday,Off-season,Warehouse,Medium,0,1,2.64,0,1
ORD104658,Tablet,Electronics,1,4.19,81.33,Asia,India,Chennai,Sea,WH1,FedEx,7/23/2023,7/27/2023,7/30/2023,8/5/2023,12,1.58,4,1,72.58,Out of Stock,1,9,3082,Domestic,Low,High,Premium,5,2023,7,29,Sunday,Off-season,Warehouse,High,0,0,1.52,0,0
ORD104659,Headphones,Accessories,9,7.47,42.04,Europe,India,Chennai,Air,WH3,DHL,2/17/2023,2/19/2023,2/25/2023,2/27/2023,4,11.56,4,1,70.36,Out of Stock,2,8,568,International,High,Medium,Premium,6,2023,2,7,Friday,Peak,Weather,Medium,1,1,4.82,0,0
ORD104660,Headphones,Accessories,7,1.99,15.89,Europe,Germany,Chennai,Sea,WH1,DHL,12/31/2023,1/1/2024,1/10/2024,1/5/2024,0,5.87,4,0,75.02,Out of Stock,5,4,3759,Domestic,High,Low,Regular,9,2023,12,52,Sunday,Off-season,Customs,Low,0,0,1.39,1,1
ORD104661,Phone,Electronics,4,3.18,5.46,Europe,USA,Berlin,Sea,WH1,UPS,4/20/2023,4/23/2023,4/30/2023,4/29/2023,0,9.71,1,0,95.77,Out of Stock,4,6,4976,International,High,Low,Regular,3,2023,4,16,Thursday,Peak,Weather,Low,1,1,4.13,0,1
ORD104662,Laptop,Accessories,4,9.04,13.78,Asia,Germany,Chennai,Air,WH2,UPS,7/22/2023,7/24/2023,7/30/2023,7/29/2023,0,5.3,1,1,87.98,In Stock,3,5,1499,International,Medium,High,Premium,6,2023,7,29,Saturday,Off-season,Weather,Low,1,1,3.25,1,1
ORD104663,Tablet,Accessories,2,2.11,19.7,North America,Germany,Chennai,Sea,WH1,UPS,12/28/2023,1/1/2024,1/5/2024,1/10/2024,10,19.49,3,0,70.27,In Stock,5,9,3339,Domestic,High,Medium,Premium,4,2023,12,52,Thursday,Off-season,Customs,Low,1,0,3.45,1,1
